Province,District,Long,Lat,Ele,River ,Flat,"Main OCC
1,5,67.138809,34.072714,3014.769775,1,0,1,1,1,1,1,38,1,0,4,2,2,85670,2.633554,34.236412
1,5,66.822599,34.15956,2908.04126,0,0,1,1,0,1,1,50,1,0,9,7,2,41175,3.219336,44.006506
1,5,67.117523,34.219648,3099.355713,0,0,0,1,1,1,1,40,1,1,6,0,0,25600,2.29331175,33.95235225
1,5,67.08436,34.055037,2964.356201,0,0,1,0,1,0,1,37,4,0,1,2,2,35170,2.92170775,35.081008
1,5,66.752347,34.175646,2873.320801,1,1,1,0,1,0,1,55,2,1,7,2,2,33360,3.348647,49.41527175
1,5,66.673143,34.265333,2947.321777,1,1,1,1,0,0,1,40,1,1,8,1,2,21850,3.0732895,60.554452
1,5,67.11362,34.218982,3092.832275,0,0,1,0,1,1,1,45,1,1,6,0,2,25950,2.31233425,34.24868925
1,5,67.21525,34.248024,3149.894531,0,0,1,1,0,0,0,50,3,0,0,2,2,13550,2.0531355,32.66986975
1,5,67.077743,33.99167,2910.699219,0,0,1,0,1,1,1,45,7,0,2,4,2,15700,3.220787,35.6805625
1,5,66.838158,34.13979,2887.362061,0,0,1,0,1,0,1,33,1,0,4,0,2,23600,3.32586825,42.2437155
1,5,66.748484,34.181361,2873.320801,1,1,1,1,1,1,1,52,2,1,9,2,2,22260,3.348647,49.41527175
1,5,66.819466,34.160874,2908.04126,0,0,1,1,0,0,1,45,2,4,2,0,2,66700,3.219336,44.006506
1,5,67.132105,34.071624,3014.769775,1,0,1,1,1,0,1,87,3,0,7,1,2,17800,2.633554,34.236412
1,5,66.565513,34.128337,2728.562744,0,0,1,0,1,1,1,42,3,5,3,2,2,50620,4.2032835,62.196888
1,5,66.816677,34.16233,2901.665283,0,0,1,1,0,0,1,52,3,0,9,8,2,99600,3.24647025,44.6033585
1,5,66.719685,34.191115,2873.94751,0,0,1,0,1,1,1,52,2,16,0,6,2,13000,3.3746175,52.69315525
1,5,66.744579,34.182072,2873.320801,1,1,1,1,1,1,1,60,2,1,7,3,2,55590,3.348647,49.41527175
1,5,67.130804,34.070361,3005.938477,0,0,1,1,1,1,1,47,2,5,1,1,2,46400,2.67309075,34.54577125
1,5,67.205722,34.244688,3146.500244,0,0,1,1,0,0,1,29,8,5,-1,3,2,96800,2.09324475,32.5171685
1,5,66.921058,34.015021,2806.661621,1,1,0,0,1,1,1,48,3,0,6,2,2,51610,4.011943,34.2027335
1,5,67.134973,34.076129,3014.769775,1,0,1,1,1,1,1,40,2,0,8,2,2,12600,2.633554,34.236412
1,5,67.195565,34.051578,3059.451416,0,0,1,1,1,1,1,71,7,0,0,5,2,47810,2.51361175,36.35364025
1,5,67.185865,34.033416,3044.356689,0,0,1,1,1,1,1,39,5,0,5,3,2,29100,2.58865525,36.67368325
1,5,66.555726,34.126036,2728.562744,0,0,0,0,1,1,1,31,6,5,-1,4,1,41500,4.2032835,62.196888
1,5,67.08555,34.05401,2964.356201,0,0,1,0,0,1,1,26,2,0,3,1,2,31660,2.92170775,35.081008
1,5,66.720032,34.190132,2873.94751,0,0,1,0,1,1,1,40,2,6,3,1,2,31700,3.3746175,52.69315525
1,5,66.811312,34.156897,2890.047363,0,0,0,0,1,1,1,20,2,1,10,0,1,11920,3.315998,44.19202025
1,5,67.151095,34.212029,3107.362549,0,0,1,1,1,1,1,32,1,0,6,0,2,19910,2.2561355,33.476592
1,5,66.835621,34.167742,2932.68335,0,0,1,0,1,1,1,50,2,1,7,0,2,12150,3.19625975,43.5203045
1,5,67.148261,34.210906,3107.362549,0,0,1,0,1,1,1,47,2,0,5,0,1,36700,2.2561355,33.476592
1,5,67.13498,34.074539,3014.769775,1,0,1,1,1,0,1,52,10,0,7,4,2,31480,2.633554,34.236412
1,5,66.676513,34.206817,2862.663086,0,0,1,0,0,0,1,50,9,1,0,1,2,13100,3.48961575,58.61217775
1,5,67.135933,34.215194,3105.913086,0,0,1,0,0,1,1,63,4,1,5,2,2,33650,2.27517425,33.68004275
1,5,66.839654,34.160499,2932.68335,0,0,0,1,0,1,1,20,4,0,3,2,1,38940,3.19625975,43.5203045
1,5,66.565208,34.128473,2728.562744,0,0,1,0,1,0,1,55,4,1,2,1,2,24800,4.2032835,62.196888
1,5,67.066555,33.985667,2901.975098,0,0,1,0,1,1,1,55,2,0,7,2,2,82150,3.30093075,35.46329975
1,5,67.254474,34.240006,3153.299805,0,0,1,1,0,0,0,40,1,4,0,2,2,22900,2.028748,32.80093675
1,5,66.789873,34.156095,2877.575684,0,0,1,0,1,0,1,58,9,0,0,5,2,14480,3.379565,45.4810075
1,5,67.149203,34.211473,3107.362549,0,0,0,1,1,1,1,31,1,0,3,0,0,17760,2.2561355,33.476592
1,5,66.927066,34.004491,2795.076904,1,1,1,0,1,1,1,45,1,0,8,2,2,24060,4.1210385,33.54982325
1,5,66.927238,33.999652,2795.076904,1,1,0,0,1,1,1,65,2,0,10,3,2,12860,4.1210385,33.54982325
1,5,67.143626,34.206138,3101.267822,0,0,1,0,1,1,1,50,3,1,8,2,2,40000,2.29493125,33.380539
1,5,66.674559,34.20962,2889.578613,0,0,0,0,1,1,1,44,1,5,2,1,2,23400,3.40839975,59.24109825
1,5,67.204938,34.062872,3074.091309,0,0,1,1,1,1,1,36,2,3,0,1,2,90200,2.44745475,36.0725445
1,5,67.085815,34.06395,2973.76001,0,0,1,1,1,1,1,55,8,0,14,8,2,32500,2.8698955,34.9096875
1,5,67.085592,33.981295,2911.05835,0,0,1,1,1,0,1,30,1,0,11,1,2,35980,3.180067,36.00710875
1,5,67.117267,34.21472,3099.355713,0,0,0,1,1,1,1,60,3,2,1,0,1,46995,2.29331175,33.95235225
1,5,66.704814,34.283277,3014.75708,1,1,1,1,0,1,1,40,0,0,9,3,2,34760,2.7484885,57.8763885
1,5,67.151001,34.214821,3107.362549,0,0,1,0,1,1,1,50,1,0,9,2,2,98050,2.2561355,33.476592
1,5,67.112048,34.219598,3092.832275,0,0,1,0,0,1,1,50,2,0,6,0,0,59880,2.31233425,34.24868925
1,5,66.856048,34.159007,2936.605225,0,0,1,1,1,1,1,35,3,5,7,0,2,36950,3.14370625,42.17743875
1,5,67.075698,33.977768,2902.371826,0,0,1,1,1,0,1,47,1,0,7,2,2,26750,3.256435,35.770898
1,5,66.538709,33.803241,2443.353271,0,0,0,1,0,1,1,28,8,0,3,6,2,101640,6.9231645,37.096322
1,5,66.689022,34.287745,3005.38916,1,1,0,1,1,1,1,65,2,0,13,3,2,21700,2.837572,60.1870775
1,5,66.674537,34.209691,2889.578613,0,0,1,0,1,1,1,42,5,4,0,2,2,50400,3.40839975,59.24109825
1,5,67.152219,34.21602,3107.362549,0,0,0,1,1,1,1,42,1,1,5,0,1,44000,2.2561355,33.476592
1,5,67.194608,34.046504,3059.451416,0,0,0,1,1,1,1,40,2,3,5,2,2,10800,2.51361175,36.35364025
1,5,67.115605,34.220613,3099.809082,0,0,1,0,1,1,1,60,1,0,6,2,2,69820,2.2688355,34.4264195
1,5,67.121497,34.217808,3099.355713,0,1,1,0,1,1,1,42,2,0,4,0,0,60600,2.29331175,33.95235225
1,5,67.205077,34.06274,3074.091309,0,0,1,1,1,1,1,40,1,0,7,1,2,100800,2.44745475,36.0725445
1,5,67.031522,34.208496,3052.36792,1,0,1,0,1,1,1,24,2,0,3,1,2,43970,2.48972,36.945755
1,5,67.193165,34.049601,3059.451416,0,0,1,0,1,1,1,50,2,2,9,2,2,15420,2.51361175,36.35364025
1,5,67.144828,34.211831,3107.362549,0,0,1,0,1,0,1,65,1,0,5,0,2,19900,2.2561355,33.476592
1,5,66.935184,34.021821,2845.531982,1,1,1,0,1,1,1,45,2,1,4,1,1,18100,3.8418065,35.04409525
1,5,67.214579,34.236453,3146.500244,0,1,1,1,1,0,1,65,2,5,0,1,2,105750,2.09324475,32.5171685
1,5,66.759771,34.179871,2879.327148,1,1,1,1,1,1,1,62,2,0,8,2,2,24590,3.3051775,48.319295
1,5,66.759686,34.178726,2879.327148,1,1,1,1,1,1,1,55,2,0,10,2,2,19720,3.3051775,48.319295
1,5,66.676593,34.207113,2862.663086,0,0,0,0,0,1,1,24,3,3,0,2,1,25650,3.48961575,58.61217775
1,5,67.137202,34.214522,3105.913086,0,0,0,0,1,1,1,50,0,3,4,1,2,71800,2.27517425,33.68004275
1,5,67.034576,34.207999,3052.36792,0,0,1,0,1,1,1,40,3,0,7,2,2,19900,2.48972,36.945755
1,5,67.144277,34.211927,3107.362549,0,0,0,1,1,1,1,60,0,1,4,1,2,45100,2.2561355,33.476592
1,5,66.674117,34.285192,3000.783203,0,0,1,0,0,1,1,56,6,1,4,4,1,21290,2.88179975,61.20594125
1,5,66.835936,34.133707,2887.362061,0,0,0,0,1,1,1,27,0,0,12,3,2,91420,3.32586825,42.2437155
1,5,66.835562,34.138253,2887.362061,0,0,1,1,1,1,1,50,1,0,10,6,2,29210,3.32586825,42.2437155
1,5,66.937072,34.016912,2815.6875,1,1,1,1,1,1,1,55,3,0,5,3,2,47880,3.95414,34.21747525
1,5,67.19292,34.047813,3059.451416,0,0,1,1,1,0,1,52,12,0,0,3,2,19150,2.51361175,36.35364025
1,5,67.202628,34.243057,3140.126221,1,0,1,0,1,0,1,50,4,6,0,3,2,12300,2.10851025,32.94209825
1,5,67.07958,34.060825,2973.76001,1,0,1,1,1,1,1,65,11,0,0,7,2,25900,2.8698955,34.9096875
1,5,66.759685,34.172491,2879.327148,1,1,1,1,1,1,1,60,2,1,9,2,2,29640,3.3051775,48.319295
1,5,67.209922,34.063791,3074.091309,0,0,1,1,1,1,1,24,4,0,5,2,2,84340,2.44745475,36.0725445
1,5,67.069013,33.980388,2902.371826,0,0,1,0,1,0,1,50,6,0,3,2,2,18600,3.256435,35.770898
1,5,66.94351,34.023955,2853.264893,1,1,1,0,0,0,1,53,2,0,7,3,2,32740,3.78548675,35.02664775
1,5,67.151297,34.211764,3107.362549,0,0,1,1,1,1,1,65,2,1,7,0,1,17000,2.2561355,33.476592
1,5,66.908834,34.016485,2794.489502,1,1,1,0,1,1,1,70,2,0,4,1,2,40060,4.0667515,34.24156675
1,5,66.851757,34.148637,2919.707031,0,0,1,0,0,0,0,60,0,0,5,0,2,19500,3.23503025,42.34596725
1,5,66.565491,34.128661,2728.562744,0,0,1,0,0,0,1,40,2,2,3,1,2,10800,4.2032835,62.196888
1,5,67.080915,34.060373,2973.76001,0,0,0,0,1,0,0,70,2,0,4,2,2,24950,2.8698955,34.9096875
1,5,67.02462,34.207786,3046.22876,1,0,1,1,1,1,1,60,5,1,0,3,2,90650,2.53598325,37.62377175
1,5,67.210159,34.06341,3074.091309,0,0,1,1,1,1,1,65,4,0,7,2,2,26960,2.44745475,36.0725445
1,5,67.068187,33.983968,2910.699219,0,0,1,1,1,1,1,53,1,0,5,2,2,22600,3.220787,35.6805625
1,5,67.205098,34.062926,3074.091309,0,0,1,1,1,1,1,56,2,1,3,2,2,59790,2.44745475,36.0725445
1,5,66.678702,34.201907,2862.663086,0,0,0,0,1,1,1,40,1,0,9,2,0,25400,3.48961575,58.61217775
1,5,67.072678,33.979203,2902.371826,0,0,1,0,1,0,1,74,1,0,13,4,2,55100,3.256435,35.770898
1,5,67.136826,34.073508,3014.769775,1,0,1,1,1,1,1,45,8,1,0,0,2,23160,2.633554,34.236412
1,5,67.139915,34.079017,3014.769775,1,0,1,1,1,1,1,62,11,0,7,3,2,26800,2.633554,34.236412
1,5,67.193299,34.050208,3059.451416,0,0,1,1,1,0,1,75,2,0,10,0,2,37420,2.51361175,36.35364025
1,5,67.147921,34.21248,3107.362549,0,0,1,1,0,1,1,35,1,0,4,0,0,21080,2.2561355,33.476592
1,5,67.209802,34.063832,3074.091309,0,0,1,1,1,1,1,43,2,0,5,1,2,13800,2.44745475,36.0725445
1,5,67.137747,34.073243,3014.769775,1,0,1,1,0,1,1,32,1,0,4,1,2,44400,2.633554,34.236412
1,5,67.145923,34.077098,3022.335938,1,0,1,1,1,0,1,70,20,0,4,8,2,24200,2.59351525,34.20318225
1,5,66.911495,34.013782,2794.489502,1,1,1,0,0,1,1,55,3,0,9,3,2,53360,4.0667515,34.24156675
1,5,67.127298,34.078626,3007.128174,1,0,1,1,1,1,1,58,3,0,2,2,2,53550,2.676158,34.31995075
1,5,66.719577,34.190344,2873.94751,0,0,0,0,1,1,1,48,3,4,2,2,2,20400,3.3746175,52.69315525
1,5,66.999133,34.164378,2994.476807,0,0,1,1,1,1,1,30,1,0,5,4,1,55010,2.837493,37.88378625
1,5,66.721707,34.190872,2873.94751,0,0,1,0,1,1,1,55,3,8,5,2,2,31400,3.3746175,52.69315525
1,5,67.076695,33.977448,2902.371826,0,0,1,1,1,1,1,36,1,0,7,2,1,26550,3.256435,35.770898
1,5,67.080093,33.992785,2919.384766,0,0,1,1,1,0,1,48,4,0,5,2,2,47620,3.14753825,35.88101575
1,5,67.075933,33.99212,2910.699219,0,0,1,0,1,0,1,30,1,0,6,1,2,23100,3.220787,35.6805625
1,5,67.037065,34.212186,3052.36792,1,0,1,1,1,0,1,55,4,0,4,2,2,65390,2.48972,36.945755
1,5,67.20989,34.063882,3074.091309,0,0,0,0,0,1,1,21,2,0,5,2,2,68150,2.44745475,36.0725445
1,5,66.678261,34.200524,2862.663086,0,0,1,0,1,1,1,51,2,5,3,4,2,82050,3.48961575,58.61217775
1,5,66.851156,34.162203,2937.943604,0,0,1,1,0,0,1,54,1,0,7,0,2,25500,3.16994925,42.95250725
1,5,66.722152,34.190972,2873.94751,0,0,1,0,1,0,1,38,2,3,2,1,2,33500,3.3746175,52.69315525
1,5,67.209242,34.246037,3149.894531,0,0,1,1,0,0,1,72,8,5,1,4,2,70110,2.0531355,32.66986975
1,5,67.205086,34.062917,3074.091309,0,0,1,1,1,1,1,43,1,0,5,1,2,46420,2.44745475,36.0725445
1,5,67.0417,34.214173,3052.36792,1,0,1,0,1,1,1,80,3,1,0,1,2,28300,2.48972,36.945755
1,5,67.045048,34.214955,3058.610596,0,0,1,1,1,1,1,30,2,0,1,1,2,28360,2.44618725,36.271741
1,5,66.934154,34.021607,2845.531982,1,1,1,0,0,0,1,61,1,0,7,2,2,67500,3.8418065,35.04409525
1,5,66.839569,34.162558,2932.68335,0,0,1,1,1,1,1,43,2,0,5,2,2,58810,3.19625975,43.5203045
1,3,66.852033,34.594707,3358.022217,1,0,1,1,1,1,1,40,1,3,1,1,1,21000,0.71225075,59.89810275
1,3,67.243347,34.665649,3232.074219,1,1,1,1,0,1,1,29,1,0,3,2,1,101700,0.6056455,45.28751475
1,3,66.919578,34.653648,3395.317139,1,1,1,1,1,1,1,75,4,1,3,1,1,107700,0.4895775,60.34949475
1,3,66.891271,34.648295,3403.841064,1,0,1,0,1,0,1,40,1,0,5,1,1,14400,0.4905315,62.18573
1,3,66.921194,34.65301,3395.317139,1,0,0,0,0,1,1,55,2,1,5,1,1,39800,0.4895775,60.34949475
1,3,67.081587,34.679332,3338.199219,1,0,1,0,1,1,1,43,1,0,6,0,1,35250,0.4719045,52.9843065
1,3,66.910453,34.652321,3399.227539,1,0,1,1,1,1,1,24,2,1,4,1,2,45550,0.4860115,61.32176475
1,3,67.006712,34.610292,3351.567139,1,0,1,1,0,0,1,32,1,2,2,0,0,10450,0.6166375,53.695113
1,3,66.912565,34.65618,3399.227539,0,0,1,0,1,1,1,38,2,1,8,1,2,46000,0.4860115,61.32176475
1,3,66.906974,34.691517,3431.101074,0,1,1,0,0,1,1,53,1,0,7,2,2,70000,0.3422375,63.7101145
1,3,66.914613,34.73355,3458.523682,0,1,0,0,1,1,1,56,1,2,7,3,1,109500,0.21732925,66.16317575
1,3,67.175647,34.692418,3279.02002,1,0,1,1,0,0,1,42,0,0,8,0,1,11200,0.469869,49.98901275
1,3,66.892099,34.652912,3403.841064,0,1,0,1,1,1,1,25,3,5,6,0,0,77950,0.4905315,62.18573
1,3,67.006579,34.610762,3351.567139,1,0,1,1,1,1,1,30,1,0,10,1,2,32350,0.6166375,53.695113
1,3,67.241078,34.666802,3246.741699,1,0,1,1,0,0,1,45,1,0,9,0,1,91600,0.587557,46.270729
1,3,66.91795,34.69915,3432.795166,1,0,1,1,1,1,1,50,1,0,9,2,1,54400,0.30703125,63.9759265
1,3,66.811081,34.706309,3433.752686,0,0,1,1,0,1,1,35,1,1,6,5,1,75000,0.3468535,67.87483025
1,3,67.228727,34.67096,3253.187744,1,0,1,0,1,1,1,60,1,1,7,2,1,51600,0.542676,47.58467875
1,3,66.832851,34.588985,3357.63208,1,1,1,0,0,1,1,35,1,2,10,1,1,23750,0.720778,60.37828625
1,3,66.926068,34.649464,3395.317139,1,1,0,1,1,1,1,48,1,1,5,4,1,32500,0.4895775,60.34949475
1,3,67.171795,34.694555,3279.02002,1,0,1,1,1,1,1,30,0,0,7,0,1,23150,0.469869,49.98901275
1,3,67.179779,34.690061,3272.550537,1,0,1,0,1,1,1,36,4,0,0,3,2,73545,0.4785815,49.60398675
1,3,67.23436,34.670182,3238.62207,1,0,1,0,0,0,1,50,5,1,6,0,1,74800,0.5607495,47.10755725
1,3,66.916917,34.652319,3399.227539,1,1,1,1,0,0,1,30,1,0,6,0,0,16300,0.4860115,61.32176475
1,3,66.918773,34.649467,3395.317139,1,1,1,0,1,1,1,23,1,1,6,1,1,28900,0.4895775,60.34949475
1,3,66.898579,34.635294,3393.281006,1,1,1,1,1,0,1,43,2,1,2,1,1,35500,0.538319,60.812893
1,3,66.909943,34.65652,3399.227539,1,1,1,0,0,0,1,65,1,1,6,1,1,39695,0.4860115,61.32176475
1,3,66.906404,34.651486,3399.227539,1,0,1,1,0,0,1,45,1,0,8,3,2,24500,0.4860115,61.32176475
1,3,66.918063,34.699147,3432.795166,0,1,0,0,1,1,1,56,1,2,14,2,2,78500,0.30703125,63.9759265
1,3,66.91821,34.699198,3432.795166,0,1,1,1,0,0,1,80,2,4,4,0,1,13700,0.30703125,63.9759265
1,3,67.086282,34.677285,3338.199219,1,0,1,1,1,1,1,56,1,1,7,0,1,33300,0.4719045,52.9843065
1,3,66.910418,34.65214,3399.227539,1,0,1,0,1,0,1,25,1,0,7,2,1,92500,0.4860115,61.32176475
1,3,67.006062,34.610658,3351.567139,1,0,1,1,1,0,1,37,2,0,9,0,0,48070,0.6166375,53.695113
1,3,67.228421,34.671205,3253.187744,1,0,1,0,0,1,1,40,2,0,6,1,2,25400,0.542676,47.58467875
1,3,67.006585,34.610067,3351.567139,1,0,0,0,1,1,1,29,1,0,3,1,2,97450,0.6166375,53.695113
1,3,66.804313,34.707109,3432.950684,0,0,1,0,0,1,1,20,1,3,3,3,0,59500,0.3625955,68.165928
1,3,66.911007,34.651805,3399.227539,1,1,1,1,0,1,1,58,2,3,7,1,1,62750,0.4860115,61.32176475
1,3,66.91938,34.65184,3395.317139,1,1,1,1,1,1,1,60,1,3,2,2,1,43850,0.4895775,60.34949475
1,3,66.903467,34.686673,3426.706299,0,1,1,0,0,1,1,45,2,0,8,1,2,60150,0.33731825,64.5626525
1,3,66.943476,34.636861,3390.275879,1,1,1,1,1,0,1,78,0,1,4,0,0,15750,0.53969225,58.1390295
1,3,67.125927,34.730445,3319.47998,1,0,0,0,1,1,1,31,0,0,5,0,1,46250,0.37474375,53.66884725
1,3,66.90181,34.683517,3426.706299,1,1,1,0,1,1,1,36,1,0,3,1,1,20450,0.33731825,64.5626525
1,3,66.90959,34.733392,3458.523682,0,1,1,0,1,1,1,58,1,5,6,4,2,31750,0.21732925,66.16317575
1,3,67.237623,34.670937,3238.62207,1,0,1,1,0,0,1,85,0,0,4,0,2,10000,0.5607495,47.10755725
1,3,67.232374,34.670866,3238.62207,1,1,1,1,1,1,1,49,5,0,4,4,2,100740,0.5607495,47.10755725
1,3,66.899323,34.624978,3384.851074,1,0,1,0,0,1,1,25,3,0,7,2,2,18500,0.5835075,59.974985
1,3,66.919747,34.651504,3395.317139,1,1,1,0,1,0,1,43,1,0,5,2,2,37700,0.4895775,60.34949475
1,3,66.967017,34.61593,3372.095459,1,0,1,0,1,1,1,50,1,1,3,1,2,18370,0.61884125,56.19340625
1,3,66.917718,34.701683,3432.795166,0,1,0,0,1,1,1,54,1,0,11,3,2,65550,0.30703125,63.9759265
1,3,67.229745,34.67096,3238.62207,1,0,1,1,0,1,1,38,1,0,6,0,1,50300,0.5607495,47.10755725
1,3,66.998879,34.608737,3356.85376,1,1,0,1,1,1,1,35,1,0,7,0,0,22300,0.61631275,54.41669675
1,3,66.915297,34.650488,3399.227539,1,0,1,0,0,0,1,44,1,0,7,1,2,83300,0.4860115,61.32176475
1,3,66.888853,34.607532,3377.994385,1,0,1,0,0,0,1,25,2,1,5,2,2,41250,0.62691225,59.678672
1,3,67.000646,34.6112,3356.85376,1,0,0,1,1,1,1,40,2,1,9,2,1,43600,0.61631275,54.41669675
1,3,67.007033,34.610752,3351.567139,0,0,1,1,0,0,1,50,1,0,8,2,1,72800,0.6166375,53.695113
1,3,66.935115,34.63791,3383.592529,1,1,1,0,0,1,1,70,1,0,9,1,1,39600,0.53678475,58.9849165
1,3,66.966966,34.616935,3372.095459,1,0,1,0,1,1,1,50,2,0,3,1,2,33500,0.61884125,56.19340625
1,3,66.832804,34.588524,3357.63208,1,1,1,1,1,0,1,60,1,0,0,0,0,54750,0.720778,60.37828625
1,3,66.870157,34.597572,3370.508545,1,0,0,1,1,1,1,45,1,1,5,1,2,53500,0.666585,59.49950575
1,3,67.227995,34.670787,3253.187744,1,1,0,0,0,1,1,22,1,0,6,4,2,42200,0.542676,47.58467875
1,3,66.869838,34.597443,3370.508545,1,0,1,1,1,1,1,58,1,0,3,2,2,14900,0.666585,59.49950575
1,3,66.919737,34.652153,3395.317139,1,1,1,0,1,0,1,33,1,0,4,1,2,75700,0.4895775,60.34949475
1,3,66.914487,34.733978,3458.523682,0,1,1,0,0,1,1,24,2,1,7,2,2,97100,0.21732925,66.16317575
1,3,66.889015,34.607653,3377.994385,1,0,1,1,1,1,1,64,2,2,11,0,0,22250,0.62691225,59.678672
1,3,66.911187,34.735002,3458.523682,1,1,1,0,1,1,1,30,1,0,4,2,2,18000,0.21732925,66.16317575
1,3,67.176092,34.692055,3279.02002,1,0,1,0,0,1,1,37,1,0,6,1,2,37950,0.469869,49.98901275
1,3,66.905115,34.683682,3431.101074,0,1,1,1,1,1,1,40,1,0,4,2,2,22950,0.3422375,63.7101145
1,3,67.24923,34.661047,3232.074219,1,0,1,1,1,0,1,70,2,0,7,0,1,29800,0.6056455,45.28751475
1,3,66.88943,34.651884,3403.841064,1,0,1,0,1,0,1,66,2,1,4,1,1,52400,0.4905315,62.18573
1,3,66.911188,34.73526,3458.523682,1,1,0,0,0,0,0,38,1,1,3,2,2,18150,0.21732925,66.16317575
1,3,66.909507,34.697412,3438.043945,1,1,1,1,1,1,1,60,1,5,3,1,2,45900,0.303422,64.45865725
1,3,67.079835,34.679952,3338.199219,1,0,0,1,0,1,1,50,3,0,10,0,0,101350,0.4719045,52.9843065
1,3,67.238455,34.669136,3246.741699,1,1,1,1,1,0,1,45,3,1,7,2,1,91700,0.587557,46.270729
1,3,67.08817,34.678665,3338.199219,1,0,1,1,1,1,1,59,1,0,11,0,1,12600,0.4719045,52.9843065
1,3,66.851174,34.725068,3451.35083,1,1,0,1,0,1,1,20,1,0,8,0,0,75400,0.24959075,68.0081615
1,3,66.73974401,34.7259649,3437.330566,1,1,0,0,1,1,1,45,1,3,0,2,2,33950,0.39530375,70.777834
1,3,66.765473,34.749257,3465.878418,0,0,0,1,0,1,1,40,2,6,0,4,2,14600,0.2906405,70.81613725
1,3,66.74477,34.732283,3439.594971,1,1,1,1,0,1,1,50,2,7,0,4,2,69000,0.37245975,70.3703805
1,3,66.73790639,34.72505139,3437.330566,1,1,1,1,1,1,1,40,4,5,0,4,2,37350,0.39530375,70.777834
1,3,66.7712411,34.7769324,3478.148682,0,0,1,0,0,1,1,80,5,6,0,5,2,29650,0.22455175,71.1681135
1,3,66.74603295,34.730051,3439.594971,1,1,1,1,0,1,1,48,2,10,0,5,2,93200,0.37245975,70.3703805
1,3,66.73876751,34.72294024,3437.330566,1,1,1,1,1,1,1,45,1,18,0,10,2,23500,0.39530375,70.777834
1,3,66.7538619,34.73744724,3447.031006,1,1,1,1,0,1,1,30,2,8,0,4,2,12750,0.34117375,70.6953985
1,3,66.744588,34.7309511,3439.594971,0,0,1,1,0,1,1,50,2,8,0,5,2,50000,0.37245975,70.3703805
1,3,66.7445884,34.73095112,3439.594971,1,0,1,1,1,1,1,46,2,8,0,5,2,73950,0.37245975,70.3703805
1,3,66.7421554,34.728195,3437.330566,1,1,1,1,0,1,1,40,2,6,0,3,2,47750,0.39530375,70.777834
